geohash,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather,time_slot,Hour,Minute,sin_time,cos_time,geohash_len4,geohash_len5,latitude,longitude,demand_lag_24h,geo_global_mean,geo_global_std,ts_global_mean,ts_global_std,Road_x_Weather,Road_x_Hour
1110,1,3,0,1,12.68629041878171,1,39,9,45,0.5555702330196025,-0.831469612302545,5,49,-5.27069091796875,90.7196044921875,0.002325478755328,0.004917953689066639,0.0034511742364698107,0.1087768307993936,0.16427656741875546,6,47
1142,1,1,1,0,15.791591264599614,0,39,9,45,0.5555702330196025,-0.831469612302545,5,50,-5.27069091796875,90.7855224609375,0.0047111078510702,0.006175019838374222,0.007954940467429497,0.1087768307993936,0.16427656741875546,5,47
1160,1,3,0,1,1.5001545398012173,2,39,9,45,0.5555702330196025,-0.831469612302545,5,51,-5.27069091796875,90.8184814453125,0.0538666251626654,0.05162924453554211,0.03035768326019876,0.1087768307993936,0.16427656741875546,7,47
1162,1,3,0,1,24.159074328093876,3,39,9,45,0.5555702330196025,-0.831469612302545,5,51,-5.27069091796875,90.8294677734375,0.2008899969024546,0.1055020431256592,0.05468280435124474,0.1087768307993936,0.16427656741875546,8,47
1177,1,2,1,1,16.39217749533148,1,39,9,45,0.5555702330196025,-0.831469612302545,5,52,-5.27069091796875,90.8404541015625,0.0963596898230165,0.07084560652635594,0.03956292991608715,0.1087768307993936,0.16427656741875546,6,47
1179,1,3,0,1,13.591838776768403,1,39,9,45,0.5555702330196025,-0.831469612302545,5,52,-5.27069091796875,90.8514404296875,0.0902481478164389,0.05502017544287609,0.02839519205604947,0.1087768307993936,0.16427656741875546,6,47
1185,1,3,0,1,8.908556314861602,1,39,9,45,0.5555702330196025,-0.831469612302545,5,52,-5.27069091796875,90.8624267578125,0.0710774463683139,0.0461121271984333,0.026720472636066993,0.1087768307993936,0.16427656741875546,6,47
1187,1,3,0,1,21.821767446054043,3,39,9,45,0.5555702330196025,-0.831469612302545,5,52,-5.27069091796875,90.8734130859375,0.0686440551851879,0.02374573805293687,0.017571356449478603,0.1087768307993936,0.16427656741875546,8,47
1198,1,3,0,1,19.050869714428277,3,39,9,45,0.5555702330196025,-0.831469612302545,5,53,-5.27069091796875,90.8843994140625,0.0237147721449633,0.04504999241215071,0.02455042885461444,0.1087768307993936,0.16427656741875546,8,47
1200,1,1,1,0,10.484687355033168,1,39,9,45,0.5555702330196025,-0.831469612302545,5,53,-5.27069091796875,90.8953857421875,0.0438907204534086,0.014819835190197663,0.01125709274630308,0.1087768307993936,0.16427656741875546,6,47
1206,1,2,1,1,16.93813897477037,0,39,9,45,0.5555702330196025,-0.831469612302545,5,53,-5.27069091796875,90.9063720703125,0.0559886522575744,0.05043478104694303,0.029196832563692727,0.1087768307993936,0.16427656741875546,5,47
1208,1,1,1,0,23.447560620622077,3,39,9,45,0.5555702330196025,-0.831469612302545,5,53,-5.27069091796875,90.9173583984375,0.2023280312772623,0.1419559916199401,0.07207401953990081,0.1087768307993936,0.16427656741875546,8,47
1225,2,1,1,1,28.71641071344187,3,39,9,45,0.5555702330196025,-0.831469612302545,5,54,-5.27069091796875,90.9283447265625,0.2374435231533428,0.10242318415260235,0.05520970332740191,0.1087768307993936,0.16427656741875546,13,71
1227,1,1,1,0,12.089040185232305,1,39,9,45,0.5555702330196025,-0.831469612302545,5,54,-5.27069091796875,90.9393310546875,0.0164353216278342,0.006420155899252507,0.004997359553654783,0.1087768307993936,0.16427656741875546,6,47
1233,1,3,0,1,19.124424604547713,3,39,9,45,0.5555702330196025,-0.831469612302545,5,54,-5.27069091796875,90.9503173828125,0.0005828599950592,0.007535656517827729,0.006766499571501849,0.1087768307993936,0.16427656741875546,8,47
323,1,2,1,1,21.945235826370695,3,39,9,45,0.5555702330196025,-0.831469612302545,2,14,-5.26519775390625,90.6536865234375,0.0190647173592574,0.028527791340248642,0.020963044557647848,0.1087768307993936,0.16427656741875546,8,47
334,1,3,0,1,18.41140041394692,0,39,9,45,0.5555702330196025,-0.831469612302545,2,15,-5.26519775390625,90.6646728515625,0.0138086378075261,0.011845243813998749,0.008642493420890638,0.1087768307993936,0.16427656741875546,5,47
342,1,1,1,0,20.27402194077778,3,39,9,45,0.5555702330196025,-0.831469612302545,2,15,-5.26519775390625,90.6866455078125,0.0036811147528575,0.013039313843776958,0.009452209641626678,0.1087768307993936,0.16427656741875546,8,47
344,1,3,0,1,6.422903008531554,2,39,9,45,0.5555702330196025,-0.831469612302545,2,15,-5.26519775390625,90.6976318359375,0.0056670243888488,0.01036367908646859,0.0069477650330876375,0.1087768307993936,0.16427656741875546,7,47
1109,1,2,1,1,33.049302722589346,3,39,9,45,0.5555702330196025,-0.831469612302545,5,49,-5.26519775390625,90.7086181640625,0.0253209790111954,0.01715201230213546,0.011686414296700453,0.1087768307993936,0.16427656741875546,8,47
1111,1,1,1,0,13.355861430358058,1,39,9,45,0.5555702330196025,-0.831469612302545,5,49,-5.26519775390625,90.7196044921875,0.0260596628587729,0.007390791209405067,0.005762261421215079,0.1087768307993936,0.16427656741875546,6,47
1117,1,1,1,0,18.827957528309145,0,39,9,45,0.5555702330196025,-0.831469612302545,5,49,-5.26519775390625,90.7415771484375,0.0051448072088327,0.015489456963543207,0.014111372555067371,0.1087768307993936,0.16427656741875546,5,47
1133,1,2,1,1,18.947479460450236,0,39,9,45,0.5555702330196025,-0.831469612302545,5,50,-5.26519775390625,90.7525634765625,0.0071571359560839,0.008712740224042753,0.007302844562902174,0.1087768307993936,0.16427656741875546,5,47
1141,1,2,1,1,17.8833460781975,0,39,9,45,0.5555702330196025,-0.831469612302545,5,50,-5.26519775390625,90.7745361328125,0.0137694206947887,0.014406579532916916,0.010915408254009554,0.1087768307993936,0.16427656741875546,5,47
1163,1,1,1,0,18.65415196280836,0,39,9,45,0.5555702330196025,-0.831469612302545,5,51,-5.26519775390625,90.8294677734375,0.0143328315594391,0.04122493200723186,0.02949254082603637,0.1087768307993936,0.16427656741875546,5,47
1178,1,1,1,0,33.97297421715658,3,39,9,45,0.5555702330196025,-0.831469612302545,5,52,-5.26519775390625,90.8404541015625,0.0320509476785848,0.04027527527551918,0.025633295185068,0.1087768307993936,0.16427656741875546,8,47
1180,1,2,1,1,32.90726358656187,3,39,9,45,0.5555702330196025,-0.831469612302545,5,52,-5.26519775390625,90.8514404296875,0.0931224247683984,0.08590883460283875,0.04573539782561497,0.1087768307993936,0.16427656741875546,8,47
1199,1,3,0,1,6.255612063278374,2,39,9,45,0.5555702330196025,-0.831469612302545,5,53,-5.26519775390625,90.8843994140625,0.0116447356917285,0.012132344692579893,0.010610218829884804,0.1087768307993936,0.16427656741875546,7,47
1207,1,3,0,1,13.137268726610634,1,39,9,45,0.5555702330196025,-0.831469612302545,5,53,-5.26519775390625,90.9063720703125,0.1296702879609719,0.09971756278733344,0.05862607584801252,0.1087768307993936,0.16427656741875546,6,47
1226,2,1,1,1,9.58151990461398,1,39,9,45,0.5555702330196025,-0.831469612302545,5,54,-5.26519775390625,90.9283447265625,0.3174802707423461,0.17456673382407237,0.09973190127358532,0.1087768307993936,0.16427656741875546,11,71
1236,1,3,0,1,25.624217313663,3,39,9,45,0.5555702330196025,-0.831469612302545,5,54,-5.26519775390625,90.9613037109375,0.0143430640182811,0.019236843951316047,0.018966351778027527,0.1087768307993936,0.16427656741875546,8,47
324,1,3,0,1,19.05377172333476,3,39,9,45,0.5555702330196025,-0.831469612302545,2,14,-5.25970458984375,90.6427001953125,0.0019872478822511,0.009580366273120434,0.00839265769689699,0.1087768307993936,0.16427656741875546,8,47
326,1,2,1,1,9.233345558098632,1,39,9,45,0.5555702330196025,-0.831469612302545,2,14,-5.25970458984375,90.6536865234375,0.0254768503229116,0.023195860921183847,0.01464599208717249,0.1087768307993936,0.16427656741875546,6,47
337,1,3,0,1,11.417481059856332,1,39,9,45,0.5555702330196025,-0.831469612302545,2,15,-5.25970458984375,90.6646728515625,0.015653619249784,0.010265970658357276,0.0073936912147459675,0.1087768307993936,0.16427656741875546,6,47
339,1,1,1,0,16.88365177239817,0,39,9,45,0.5555702330196025,-0.831469612302545,2,15,-5.25970458984375,90.6756591796875,0.0060015975653202,0.010152720030653184,0.007254079124771273,0.1087768307993936,0.16427656741875546,5,47
345,1,2,1,1,16.39217749533148,3,39,9,45,0.5555702330196025,-0.831469612302545,2,15,-5.25970458984375,90.6866455078125,0.0046785708205783,0.01525155326859171,0.010418807614481454,0.1087768307993936,0.16427656741875546,8,47
1114,1,3,0,1,19.46697381707481,3,39,9,45,0.5555702330196025,-0.831469612302545,5,49,-5.25970458984375,90.7196044921875,0.0265079126901659,0.012272207215515517,0.009756456113511225,0.1087768307993936,0.16427656741875546,8,47
1118,1,1,1,0,12.139982242343663,1,39,9,45,0.5555702330196025,-0.831469612302545,5,49,-5.25970458984375,90.7415771484375,0.0175729293908417,0.02837486970282968,0.021720491473225925,0.1087768307993936,0.16427656741875546,6,47
1144,1,3,0,1,2.4351139714100043,2,39,9,45,0.5555702330196025,-0.831469612302545,5,50,-5.25970458984375,90.7745361328125,0.0511947006375699,0.013225848891528181,0.011910964526531384,0.1087768307993936,0.16427656741875546,7,47
1181,1,2,1,1,26.635862099967305,3,39,9,45,0.5555702330196025,-0.831469612302545,5,52,-5.25970458984375,90.8404541015625,0.113740459215743,0.048763729478681454,0.04192877124512412,0.1087768307993936,0.16427656741875546,8,47
1191,1,1,1,0,8.501694066974093,1,39,9,45,0.5555702330196025,-0.831469612302545,5,52,-5.25970458984375,90.8734130859375,0.0379591650465322,0.0254656946095441,0.01581699731199333,0.1087768307993936,0.16427656741875546,6,47
1202,1,1,1,0,-1.029347367509455,2,39,9,45,0.5555702330196025,-0.831469612302545,5,53,-5.25970458984375,90.8843994140625,0.0327922080231998,0.0356978970529865,0.028920571160892233,0.1087768307993936,0.16427656741875546,7,47
1204,1,3,0,1,12.33935997477264,1,39,9,45,0.5555702330196025,-0.831469612302545,5,53,-5.25970458984375,90.8953857421875,0.0008469843141344,0.012941959699343607,0.009283122874725077,0.1087768307993936,0.16427656741875546,6,47
1229,1,1,1,0,18.02264735434875,0,39,9,45,0.5555702330196025,-0.831469612302545,5,54,-5.25970458984375,90.9283447265625,0.053677303920032,0.03428164884237544,0.01936655425255785,0.1087768307993936,0.16427656741875546,5,47
1231,1,2,1,1,8.178515195660275,1,39,9,45,0.5555702330196025,-0.831469612302545,5,54,-5.25970458984375,90.9393310546875,0.0239586050540063,0.014379664410647584,0.01169170350204726,0.1087768307993936,0.16427656741875546,6,47
1237,1,2,1,1,10.929234517345552,1,39,9,45,0.5555702330196025,-0.831469612302545,5,54,-5.25970458984375,90.9503173828125,0.0012674595614804,0.006377422361805582,0.006365849923277567,0.1087768307993936,0.16427656741875546,6,47
325,1,3,0,1,3.674021834322172,2,39,9,45,0.5555702330196025,-0.831469612302545,2,14,-5.25421142578125,90.6427001953125,0.0103330400210386,0.013622844492500442,0.01165160437619345,0.1087768307993936,0.16427656741875546,7,47
327,1,2,1,1,27.190301678535192,3,39,9,45,0.5555702330196025,-0.831469612302545,2,14,-5.25421142578125,90.6536865234375,0.0022056229658595,0.00615361062594929,0.006262316629942838,0.1087768307993936,0.16427656741875546,8,47
338,1,2,1,1,7.8209108442290525,1,39,9,45,0.5555702330196025,-0.831469612302545,2,15,-5.25421142578125,90.6646728515625,0.1437127688896173,0.08786560648759115,0.05581109347397633,0.1087768307993936,0.16427656741875546,6,47
340,1,2,1,1,3.4394877133893704,4,39,9,45,0.5555702330196025,-0.831469612302545,2,15,-5.25421142578125,90.6756591796875,0.0485542489123403,0.02168301770995167,0.012063194032436771,0.1087768307993936,0.16427656741875546,9,47
346,1,3,0,1,7.616710816775653,1,39,9,45,0.5555702330196025,-0.831469612302545,2,15,-5.25421142578125,90.6866455078125,0.0292407836037561,0.038341374431905675,0.020758853692562747,0.1087768307993936,0.16427656741875546,6,47
348,1,1,1,0,19.818653764608666,3,39,9,45,0.5555702330196025,-0.831469612302545,2,15,-5.25421142578125,90.6976318359375,0.032101493089202,0.007722357289521328,0.007147115256814008,0.1087768307993936,0.16427656741875546,8,47
1113,1,2,1,1,20.005852391228697,3,39,9,45,0.5555702330196025,-0.831469612302545,5,49,-5.25421142578125,90.7086181640625,0.0057935107097398,0.003923004243710027,0.0030521748351115046,0.1087768307993936,0.16427656741875546,8,47
1145,1,2,1,1,9.004389247027696,1,39,9,45,0.5555702330196025,-0.831469612302545,5,50,-5.25421142578125,90.7745361328125,0.0238673133586241,0.010988241352760685,0.008589730551395548,0.1087768307993936,0.16427656741875546,6,47
1165,1,3,0,1,16.696581801071517,0,39,9,45,0.5555702330196025,-0.831469612302545,5,51,-5.25421142578125,90.8184814453125,0.0754113623266195,0.06449725287462746,0.0404356560661155,0.1087768307993936,0.16427656741875546,5,47
1167,1,2,1,1,27.462821091201285,3,39,9,45,0.5555702330196025,-0.831469612302545,5,51,-5.25421142578125,90.8294677734375,8.555203882988868e-05,0.01339689838311083,0.012127278307647708,0.1087768307993936,0.16427656741875546,8,47
1192,1,1,1,0,12.847045732530784,1,39,9,45,0.5555702330196025,-0.831469612302545,5,52,-5.25421142578125,90.8734130859375,0.0139934405486384,0.011968489250978738,0.00937835821954105,0.1087768307993936,0.16427656741875546,6,47
1203,1,3,0,1,7.066753220072888,1,39,9,45,0.5555702330196025,-0.831469612302545,5,53,-5.25421142578125,90.8843994140625,0.0186038754838137,0.009557937114493237,0.00842253462861968,0.1087768307993936,0.16427656741875546,6,47
1205,1,2,1,1,23.73670627641279,3,39,9,45,0.5555702330196025,-0.831469612302545,5,53,-5.25421142578125,90.8953857421875,0.018265822594889,0.008876882956884715,0.0077743309157894125,0.1087768307993936,0.16427656741875546,8,47
1211,2,1,1,1,19.24106162902457,3,39,9,45,0.5555702330196025,-0.831469612302545,5,53,-5.25421142578125,90.9063720703125,0.2873190139984566,0.18321882804751605,0.14003227006413044,0.1087768307993936,0.16427656741875546,13,71
1213,1,2,1,1,22.130644324689385,3,39,9,45,0.5555702330196025,-0.831469612302545,5,53,-5.25421142578125,90.9173583984375,0.0449694165925155,0.052102133955197166,0.02930815212161499,0.1087768307993936,0.16427656741875546,8,47
1230,1,2,1,1,3.0125475449618797,2,39,9,45,0.5555702330196025,-0.831469612302545,5,54,-5.25421142578125,90.9283447265625,0.1076659208571342,0.05284035501196455,0.031308247369116075,0.1087768307993936,0.16427656741875546,7,47
1232,1,2,1,1,5.274107422391122,2,39,9,45,0.5555702330196025,-0.831469612302545,5,54,-5.25421142578125,90.9393310546875,0.0372426472136345,0.05243785511754629,0.03507590225145979,0.1087768307993936,0.16427656741875546,7,47
328,1,3,0,1,23.79924872163899,3,39,9,45,0.5555702330196025,-0.831469612302545,2,14,-5.24871826171875,90.6427001953125,0.0011939933112074,0.005764685369046756,0.006511389403122584,0.1087768307993936,0.16427656741875546,8,47
349,1,3,0,1,14.293233177755852,0,39,9,45,0.5555702330196025,-0.831469612302545,2,15,-5.24871826171875,90.6646728515625,0.0656833493968604,0.06646690282847846,0.05382408955664084,0.1087768307993936,0.16427656741875546,5,47
351,1,3,0,1,20.937551448365213,3,39,9,45,0.5555702330196025,-0.831469612302545,2,15,-5.24871826171875,90.6756591796875,0.0186862076366356,0.02157715389260422,0.012439835878835471,0.1087768307993936,0.16427656741875546,8,47
355,1,1,1,0,16.39217749533148,3,39,9,45,0.5555702330196025,-0.831469612302545,2,15,-5.24871826171875,90.6866455078125,0.0048234571702007,0.010171297569687779,0.007335592412177601,0.1087768307993936,0.16427656741875546,8,47
357,1,3,0,1,14.080703188687854,0,39,9,45,0.5555702330196025,-0.831469612302545,2,15,-5.24871826171875,90.6976318359375,0.0063075949946851,0.004502992719231464,0.004087008829266547,0.1087768307993936,0.16427656741875546,5,47
1120,1,2,1,1,12.754548401213324,1,39,9,45,0.5555702330196025,-0.831469612302545,5,49,-5.24871826171875,90.7086181640625,0.1303542048597438,0.06551878311120665,0.04846758665800656,0.1087768307993936,0.16427656741875546,6,47
1122,1,2,1,1,28.08836934408119,3,39,9,45,0.5555702330196025,-0.831469612302545,5,49,-5.24871826171875,90.7196044921875,0.0193396381680269,0.014693127991897068,0.009581746394452813,0.1087768307993936,0.16427656741875546,8,47
1148,1,2,1,1,12.870060546469944,1,39,9,45,0.5555702330196025,-0.831469612302545,5,50,-5.24871826171875,90.7525634765625,0.097555285761229,0.0891268972684231,0.04659338153239445,0.1087768307993936,0.16427656741875546,6,47
1171,1,2,1,1,11.65072411293347,1,39,9,45,0.5555702330196025,-0.831469612302545,5,51,-5.24871826171875,90.8184814453125,0.2137985157998986,0.10660262080208754,0.060546069989743025,0.1087768307993936,0.16427656741875546,6,47
1173,1,1,1,0,15.152501216122486,0,39,9,45,0.5555702330196025,-0.831469612302545,5,51,-5.24871826171875,90.8294677734375,0.0222471217334072,0.016729261753600497,0.013330840968846286,0.1087768307993936,0.16427656741875546,5,47
1193,1,1,1,0,5.472723236078918,2,39,9,45,0.5555702330196025,-0.831469612302545,5,52,-5.24871826171875,90.8404541015625,0.0032498599637806,0.011042631424945255,0.007822671815530782,0.1087768307993936,0.16427656741875546,7,47
1214,1,3,0,1,11.584025815892858,1,39,9,45,0.5555702330196025,-0.831469612302545,5,53,-5.24871826171875,90.8843994140625,0.0315067604184651,0.021448933669383025,0.012318970045706163,0.1087768307993936,0.16427656741875546,6,47
1216,1,1,1,0,15.419690087905929,0,39,9,45,0.5555702330196025,-0.831469612302545,5,53,-5.24871826171875,90.8953857421875,0.0446656455620097,0.025466539762952142,0.023689783512386275,0.1087768307993936,0.16427656741875546,5,47
1219,1,3,0,1,37.003566426768,3,39,9,45,0.5555702330196025,-0.831469612302545,5,53,-5.24871826171875,90.9063720703125,0.0295578390007125,0.025121546447106183,0.01996786244490771,0.1087768307993936,0.16427656741875546,8,47
1241,1,2,1,1,15.81649610174258,0,39,9,45,0.5555702330196025,-0.831469612302545,5,54,-5.24871826171875,90.9283447265625,0.0103074833629969,0.023197013974238408,0.016830869299486212,0.1087768307993936,0.16427656741875546,5,47
1243,1,1,1,0,24.110032148090134,3,39,9,45,0.5555702330196025,-0.831469612302545,5,54,-5.24871826171875,90.9393310546875,0.0054041282047647,0.023604373800172267,0.016979761284923123,0.1087768307993936,0.16427656741875546,8,47
352,1,1,1,0,17.993096103543763,0,39,9,45,0.5555702330196025,-0.831469612302545,2,15,-5.24322509765625,90.6756591796875,0.0007493394425764,0.010358235945217353,0.008200229850487878,0.1087768307993936,0.16427656741875546,5,47
356,1,2,1,1,22.57058706933091,3,39,9,45,0.5555702330196025,-0.831469612302545,2,15,-5.24322509765625,90.6866455078125,4.714819052630946e-05,0.007014456787551818,0.004991961723119512,0.1087768307993936,0.16427656741875546,8,47
358,1,2,1,1,14.942211961220954,0,39,9,45,0.5555702330196025,-0.831469612302545,2,15,-5.24322509765625,90.6976318359375,0.0071110200218771,0.008574926798839243,0.007497802452648644,0.1087768307993936,0.16427656741875546,5,47
1121,1,3,0,1,14.16643458095668,0,39,9,45,0.5555702330196025,-0.831469612302545,5,49,-5.24322509765625,90.7086181640625,0.0433499066827705,0.0281798115848668,0.01862275264608846,0.1087768307993936,0.16427656741875546,5,47
1123,1,3,0,1,23.18879340378266,3,39,9,45,0.5555702330196025,-0.831469612302545,5,49,-5.24322509765625,90.7196044921875,0.0151793226422168,0.009058717741928717,0.007521129655430672,0.1087768307993936,0.16427656741875546,8,47
1149,1,3,0,1,2.650725501202821,2,39,9,45,0.5555702330196025,-0.831469612302545,5,50,-5.24322509765625,90.7525634765625,0.0027617335887066,0.0074195065763561045,0.006095212542927866,0.1087768307993936,0.16427656741875546,7,47
1151,1,3,0,1,15.058418833079054,0,39,9,45,0.5555702330196025,-0.831469612302545,5,50,-5.24322509765625,90.7635498046875,0.1250516697221627,0.06712056307708658,0.052072489361289935,0.1087768307993936,0.16427656741875546,5,47
1172,1,3,0,1,16.12948491931087,0,39,9,45,0.5555702330196025,-0.831469612302545,5,51,-5.24322509765625,90.8184814453125,0.0560001610741505,0.04809250030064284,0.03298235569312316,0.1087768307993936,0.16427656741875546,5,47
1174,1,2,1,1,13.730206329682597,1,39,9,45,0.5555702330196025,-0.831469612302545,5,51,-5.24322509765625,90.8294677734375,0.0096964400891473,0.027856643534062187,0.018043481310642078,0.1087768307993936,0.16427656741875546,6,47
1195,3,2,1,1,20.51362273875892,3,39,9,45,0.5555702330196025,-0.831469612302545,5,52,-5.24322509765625,90.8514404296875,0.0056078276515884,0.006560547538566576,0.005377216406109782,0.1087768307993936,0.16427656741875546,18,95
1197,1,3,0,1,23.201092661165895,3,39,9,45,0.5555702330196025,-0.831469612302545,5,52,-5.24322509765625,90.8624267578125,0.0111151038305588,0.010440168633212475,0.005712784995345445,0.1087768307993936,0.16427656741875546,8,47
1220,2,1,1,1,16.789737095518262,0,39,9,45,0.5555702330196025,-0.831469612302545,5,53,-5.24322509765625,90.9063720703125,0.2252441425464159,0.14965372073508745,0.08273892732779965,0.1087768307993936,0.16427656741875546,10,71
1242,1,2,1,1,9.254034532328744,1,39,9,45,0.5555702330196025,-0.831469612302545,5,54,-5.24322509765625,90.9283447265625,0.0389979617124994,0.01798985582553382,0.01356603515441199,0.1087768307993936,0.16427656741875546,6,47
1244,1,1,1,0,7.680792667567204,1,39,9,45,0.5555702330196025,-0.831469612302545,5,54,-5.24322509765625,90.9393310546875,0.0169231242096228,0.01846738813638907,0.013160091532875765,0.1087768307993936,0.16427656741875546,6,47
1248,1,2,1,1,13.699575910223484,1,39,9,45,0.5555702330196025,-0.831469612302545,5,54,-5.24322509765625,90.9503173828125,0.0134401247904546,0.014912919879832079,0.009288311056510595,0.1087768307993936,0.16427656741875546,6,47
332,1,2,1,1,22.56443738506613,3,39,9,45,0.5555702330196025,-0.831469612302545,2,14,-5.23773193359375,90.6536865234375,0.0018677334425838,0.007458003546067865,0.004860728948350958,0.1087768307993936,0.16427656741875546,8,47
354,1,2,1,1,24.04309789940336,3,39,9,45,0.5555702330196025,-0.831469612302545,2,15,-5.23773193359375,90.6756591796875,0.0130868213322357,0.010730855976276302,0.007447228972891853,0.1087768307993936,0.16427656741875546,8,47
359,1,1,1,0,17.96013151201663,0,39,9,45,0.5555702330196025,-0.831469612302545,2,15,-5.23773193359375,90.6866455078125,0.0137283923988844,0.014812631065494727,0.011657690058100438,0.1087768307993936,0.16427656741875546,5,47
360,1,2,1,1,16.39217749533148,1,39,9,45,0.5555702330196025,-0.831469612302545,2,15,-5.23773193359375,90.6976318359375,0.0571418691127998,0.04167074743585221,0.02280579068309368,0.1087768307993936,0.16427656741875546,6,47
1124,1,3,0,1,9.872959643910866,1,39,9,45,0.5555702330196025,-0.831469612302545,5,49,-5.23773193359375,90.7086181640625,0.0049303551779493,0.01870305535088721,0.012388169169635015,0.1087768307993936,0.16427656741875546,6,47
1125,1,3,0,1,3.5464357672764546,2,39,9,45,0.5555702330196025,-0.831469612302545,5,49,-5.23773193359375,90.7196044921875,0.0034007578381887,0.013387615734936478,0.00898141882381895,0.1087768307993936,0.16427656741875546,7,47
1130,1,2,1,1,20.573923565389528,3,39,9,45,0.5555702330196025,-0.831469612302545,5,49,-5.23773193359375,90.7305908203125,0.0346422482529712,0.022767771195847306,0.012658289626767476,0.1087768307993936,0.16427656741875546,8,47
1152,1,2,1,1,23.752097102272117,3,39,9,45,0.5555702330196025,-0.831469612302545,5,50,-5.23773193359375,90.7525634765625,0.0122934427659953,0.031015227554260255,0.021176272613431038,0.1087768307993936,0.16427656741875546,8,47
1169,1,1,1,0,16.39217749533148,0,39,9,45,0.5555702330196025,-0.831469612302545,5,51,-5.23773193359375,90.7965087890625,0.0473445240706563,0.024594484868960508,0.014722830857662525,0.1087768307993936,0.16427656741875546,5,47
1170,2,1,1,1,7.729112018527822,1,39,9,45,0.5555702330196025,-0.831469612302545,5,51,-5.23773193359375,90.8074951171875,0.3007699141023786,0.15295623216049334,0.11490411060303894,0.1087768307993936,0.16427656741875546,11,71
1175,1,2,1,1,19.7960191298703,3,39,9,45,0.5555702330196025,-0.831469612302545,5,51,-5.23773193359375,90.8184814453125,0.2015737849113084,0.11768550818031144,0.08594008883459668,0.1087768307993936,0.16427656741875546,8,47
1218,1,1,1,0,17.574375865799887,0,39,9,45,0.5555702330196025,-0.831469612302545,5,53,-5.23773193359375,90.8953857421875,0.0400428273888056,0.01814217970747717,0.014460540542847688,0.1087768307993936,0.16427656741875546,5,47
1223,1,3,0,1,12.641635054720942,1,39,9,45,0.5555702330196025,-0.831469612302545,5,53,-5.23773193359375,90.9063720703125,0.0827781334986317,0.07366236439353621,0.042141695084428346,0.1087768307993936,0.16427656741875546,6,47
1245,1,3,0,1,13.851406820499395,1,39,9,45,0.5555702330196025,-0.831469612302545,5,54,-5.23773193359375,90.9283447265625,0.0076622734904239,0.0153824598003962,0.005710242402691691,0.1087768307993936,0.16427656741875546,6,47
1246,1,2,1,1,15.657870082868742,0,39,9,45,0.5555702330196025,-0.831469612302545,5,54,-5.23773193359375,90.9393310546875,0.0162203885687575,0.019210521676377747,0.013570613072533,0.1087768307993936,0.16427656741875546,5,47
1251,1,2,1,1,12.689360864844474,1,39,9,45,0.5555702330196025,-0.831469612302545,5,54,-5.23773193359375,90.9613037109375,0.0262037948175677,0.007374071492861963,0.0069608258339863,0.1087768307993936,0.16427656741875546,6,47
11,1,1,1,0,23.554252543708515,3,40,10,0,0.49999999999999994,-0.8660254037844387,0,1,-5.48492431640625,90.6976318359375,0.0064423839307123,0.05044313082719188,0.03939152794243945,0.11031932390824305,0.16270441259800286,8,26
8,1,1,1,0,12.052656801283089,1,40,10,0,0.49999999999999994,-0.8660254037844387,0,1,-5.47943115234375,90.6756591796875,0.0283542510915055,0.04188696033517677,0.035477771942946754,0.11031932390824305,0.16270441259800286,6,26
12,1,2,1,1,13.68642133727854,1,40,10,0,0.49999999999999994,-0.8660254037844387,0,1,-5.47943115234375,90.6866455078125,0.0728249700322679,0.052339934207036795,0.03352957569738435,0.11031932390824305,0.16270441259800286,6,26
362,1,1,1,0,11.458795213764898,1,40,10,0,0.49999999999999994,-0.8660254037844387,3,16,-5.47943115234375,90.7086181640625,0.0405217136989159,0.03026036587445775,0.024970856846707166,0.11031932390824305,0.16270441259800286,6,26
366,1,1,1,0,14.53399459472171,0,40,10,0,0.49999999999999994,-0.8660254037844387,3,16,-5.47943115234375,90.7305908203125,0.0961969275053174,0.0446485281111335,0.03887582306573253,0.11031932390824305,0.16270441259800286,5,26
7,1,3,0,1,26.556989601331612,3,40,10,0,0.49999999999999994,-0.8660254037844387,0,1,-5.47393798828125,90.6646728515625,0.0181189961535099,0.03398183410370854,0.022061508507860414,0.11031932390824305,0.16270441259800286,8,26
13,1,2,1,1,14.413154338457383,0,40,10,0,0.49999999999999994,-0.8660254037844387,0,1,-5.47393798828125,90.6866455078125,0.0376383008768039,0.09445071111575187,0.06380302213283688,0.11031932390824305,0.16270441259800286,5,26
15,1,2,1,1,1.635766962565107,2,40,10,0,0.49999999999999994,-0.8660254037844387,0,1,-5.47393798828125,90.6976318359375,0.0736043985790672,0.04365607480490652,0.029285120907950043,0.11031932390824305,0.16270441259800286,7,26
363,1,1,1,0,5.112901607387199,2,40,10,0,0.49999999999999994,-0.8660254037844387,3,16,-5.47393798828125,90.7086181640625,0.003393300692832,0.008222563728781229,0.005737391301306646,0.11031932390824305,0.16270441259800286,7,26
365,1,1,1,0,10.01755961535262,1,40,10,0,0.49999999999999994,-0.8660254037844387,3,16,-5.47393798828125,90.7196044921875,0.0431106236804316,0.03263932443508165,0.024335992948205466,0.11031932390824305,0.16270441259800286,6,26
